,Model,Compressor,error_bound,epochs,miou,class,iou,run,model_num
587,unet,sz3,base,10,0.4433419728915868,traffic light,0.16110636740668455,2,50
588,unet,sz3,base,10,0.4433419728915868,traffic sign,0.29019138548522766,2,50
589,unet,sz3,base,10,0.4433419728915868,vegetation,0.804473491205795,2,50
590,unet,sz3,base,10,0.4433419728915868,terrain,0.4428905407025536,2,50
591,unet,sz3,base,10,0.4433419728915868,sky,0.8181586787024047,2,50
592,unet,sz3,base,10,0.4433419728915868,person,0.4505149793599542,2,50
593,unet,sz3,base,10,0.4433419728915868,rider,0.17882002414404233,2,50
594,unet,sz3,base,10,0.4433419728915868,car,0.8143216102869508,2,50
595,unet,sz3,base,10,0.4433419728915868,truck,0.44243534676959123,2,50
596,unet,sz3,base,10,0.4433419728915868,bus,0.4352306239727704,2,50
597,unet,sz3,base,10,0.4433419728915868,train,0.1473478391657475,2,50
598,unet,sz3,base,10,0.4433419728915868,motorcycle,0.12448966773443879,2,50
599,unet,sz3,base,10,0.4433419728915868,bicycle,0.36827481295209713,2,50
600,unet,sz3,1E-7,10,0.3005834796087076,unlabeled,0.407005986096612,0,50
601,unet,sz3,1E-7,10,0.3005834796087076,road,0.852587376331541,0,50
602,unet,sz3,1E-7,10,0.3005834796087076,sidewalk,0.3976860657988575,0,50
603,unet,sz3,1E-7,10,0.3005834796087076,building,0.7241581516140144,0,50
604,unet,sz3,1E-7,10,0.3005834796087076,wall,0.1104458341738955,0,50
605,unet,sz3,1E-7,10,0.3005834796087076,fence,0.07699571822394276,0,50
606,unet,sz3,1E-7,10,0.3005834796087076,pole,0.05196585898493828,0,50
607,unet,sz3,1E-7,10,0.3005834796087076,traffic light,0.0,0,50
608,unet,sz3,1E-7,10,0.3005834796087076,traffic sign,0.13597336466901686,0,50
609,unet,sz3,1E-7,10,0.3005834796087076,vegetation,0.7653494400071934,0,50
610,unet,sz3,1E-7,10,0.3005834796087076,terrain,0.3876488476148546,0,50
611,unet,sz3,1E-7,10,0.3005834796087076,sky,0.654110223366349,0,50
612,unet,sz3,1E-7,10,0.3005834796087076,person,0.30980403493620207,0,50
613,unet,sz3,1E-7,10,0.3005834796087076,rider,0.0007146898543819422,0,50
614,unet,sz3,1E-7,10,0.3005834796087076,car,0.7116252586444867,0,50
615,unet,sz3,1E-7,10,0.3005834796087076,truck,0.02432324757291732,0,50
616,unet,sz3,1E-7,10,0.3005834796087076,bus,0.16813929102688116,0,50
617,unet,sz3,1E-7,10,0.3005834796087076,train,0.0,0,50
618,unet,sz3,1E-7,10,0.3005834796087076,motorcycle,0.0,0,50
619,unet,sz3,1E-7,10,0.3005834796087076,bicycle,0.23313620325806803,0,50
620,unet,sz3,1E-6,10,0.3579739169356001,unlabeled,0.4386424473963582,0,50
621,unet,sz3,1E-6,10,0.3579739169356001,road,0.8830287442291617,0,50
622,unet,sz3,1E-6,10,0.3579739169356001,sidewalk,0.5258240981997078,0,50
623,unet,sz3,1E-6,10,0.3579739169356001,building,0.7379979590433136,0,50
624,unet,sz3,1E-6,10,0.3579739169356001,wall,0.16351659867510013,0,50
625,unet,sz3,1E-6,10,0.3579739169356001,fence,0.10494971556277936,0,50
626,unet,sz3,1E-6,10,0.3579739169356001,pole,0.0734211010863561,0,50
627,unet,sz3,1E-6,10,0.3579739169356001,traffic light,0.01087212629169612,0,50
628,unet,sz3,1E-6,10,0.3579739169356001,traffic sign,0.1990657049274221,0,50
629,unet,sz3,1E-6,10,0.3579739169356001,vegetation,0.7779141751194625,0,50
630,unet,sz3,1E-6,10,0.3579739169356001,terrain,0.3756690777064724,0,50
631,unet,sz3,1E-6,10,0.3579739169356001,sky,0.7623368710728221,0,50
632,unet,sz3,1E-6,10,0.3579739169356001,person,0.38785578316978586,0,50
633,unet,sz3,1E-6,10,0.3579739169356001,rider,0.013841548356501377,0,50
634,unet,sz3,1E-6,10,0.3579739169356001,car,0.7753004441462785,0,50
635,unet,sz3,1E-6,10,0.3579739169356001,truck,0.16667841285502855,0,50
636,unet,sz3,1E-6,10,0.3579739169356001,bus,0.31812517971820187,0,50
637,unet,sz3,1E-6,10,0.3579739169356001,train,0.06097646154920724,0,50
638,unet,sz3,1E-6,10,0.3579739169356001,motorcycle,0.02693170888105162,0,50
639,unet,sz3,1E-6,10,0.3579739169356001,bicycle,0.3565301807252949,0,50
640,unet,sz3,1E-6,10,0.46106098987822036,unlabeled,0.48095635814960963,1,50
641,unet,sz3,1E-6,10,0.46106098987822036,road,0.8952496749763976,1,50
642,unet,sz3,1E-6,10,0.46106098987822036,sidewalk,0.5678698909814092,1,50
643,unet,sz3,1E-6,10,0.46106098987822036,building,0.7746575018952543,1,50
644,unet,sz3,1E-6,10,0.46106098987822036,wall,0.26714834720705644,1,50
645,unet,sz3,1E-6,10,0.46106098987822036,fence,0.20418222448517764,1,50
646,unet,sz3,1E-6,10,0.46106098987822036,pole,0.13138598026494464,1,50
647,unet,sz3,1E-6,10,0.46106098987822036,traffic light,0.20010997931341487,1,50
648,unet,sz3,1E-6,10,0.46106098987822036,traffic sign,0.2852366828398512,1,50
649,unet,sz3,1E-6,10,0.46106098987822036,vegetation,0.8043291926618937,1,50
650,unet,sz3,1E-6,10,0.46106098987822036,terrain,0.43678729987891834,1,50
651,unet,sz3,1E-6,10,0.46106098987822036,sky,0.81528254347652,1,50
652,unet,sz3,1E-6,10,0.46106098987822036,person,0.44482038374360866,1,50
653,unet,sz3,1E-6,10,0.46106098987822036,rider,0.24038873803058453,1,50
654,unet,sz3,1E-6,10,0.46106098987822036,car,0.8119192385830194,1,50
655,unet,sz3,1E-6,10,0.46106098987822036,truck,0.39879479748356544,1,50
656,unet,sz3,1E-6,10,0.46106098987822036,bus,0.514224174441258,1,50
657,unet,sz3,1E-6,10,0.46106098987822036,train,0.42130095955044267,1,50
658,unet,sz3,1E-6,10,0.46106098987822036,motorcycle,0.15127004399035052,1,50
659,unet,sz3,1E-6,10,0.46106098987822036,bicycle,0.37530578561112915,1,50
660,unet,sz3,1E-6,10,0.44305652197301615,unlabeled,0.4750477619261832,2,50
661,unet,sz3,1E-6,10,0.44305652197301615,road,0.8937682846473415,2,50
662,unet,sz3,1E-6,10,0.44305652197301615,sidewalk,0.5828892480652398,2,50
663,unet,sz3,1E-6,10,0.44305652197301615,building,0.769017424583033,2,50
664,unet,sz3,1E-6,10,0.44305652197301615,wall,0.2312733380321821,2,50
665,unet,sz3,1E-6,10,0.44305652197301615,fence,0.2203720965867736,2,50
666,unet,sz3,1E-6,10,0.44305652197301615,pole,0.11506134969325153,2,50
667,unet,sz3,1E-6,10,0.44305652197301615,traffic light,0.18122605363984676,2,50
668,unet,sz3,1E-6,10,0.44305652197301615,traffic sign,0.288949282355757,2,50
669,unet,sz3,1E-6,10,0.44305652197301615,vegetation,0.801933597262183,2,50
670,unet,sz3,1E-6,10,0.44305652197301615,terrain,0.40790521766945353,2,50
671,unet,sz3,1E-6,10,0.44305652197301615,sky,0.8142971078369643,2,50
672,unet,sz3,1E-6,10,0.44305652197301615,person,0.424567631437649,2,50
673,unet,sz3,1E-6,10,0.44305652197301615,rider,0.19607020315469872,2,50
674,unet,sz3,1E-6,10,0.44305652197301615,car,0.7986409987980303,2,50
675,unet,sz3,1E-6,10,0.44305652197301615,truck,0.3424715657964524,2,50
676,unet,sz3,1E-6,10,0.44305652197301615,bus,0.33536027301636545,2,50
677,unet,sz3,1E-6,10,0.44305652197301615,train,0.37751111587293085,2,50
678,unet,sz3,1E-6,10,0.44305652197301615,motorcycle,0.20610640870616687,2,50
679,unet,sz3,1E-6,10,0.44305652197301615,bicycle,0.39866148037981924,2,50
680,unet,sz3,1E-5,10,0.35924114182504086,unlabeled,0.42010348836252204,0,50
681,unet,sz3,1E-5,10,0.35924114182504086,road,0.8663272593760392,0,50
682,unet,sz3,1E-5,10,0.35924114182504086,sidewalk,0.45774313969735186,0,50
683,unet,sz3,1E-5,10,0.35924114182504086,building,0.7434481248266666,0,50
684,unet,sz3,1E-5,10,0.35924114182504086,wall,0.1977489700940624,0,50
685,unet,sz3,1E-5,10,0.35924114182504086,fence,0.19248043781900503,0,50
686,unet,sz3,1E-5,10,0.35924114182504086,pole,0.06091421667337898,0,50
687,unet,sz3,1E-5,10,0.35924114182504086,traffic light,0.03482571154461145,0,50
688,unet,sz3,1E-5,10,0.35924114182504086,traffic sign,0.17279881678413614,0,50
689,unet,sz3,1E-5,10,0.35924114182504086,vegetation,0.7762505233829496,0,50
690,unet,sz3,1E-5,10,0.35924114182504086,terrain,0.3327809617248352,0,50
691,unet,sz3,1E-5,10,0.35924114182504086,sky,0.7564028528313339,0,50
692,unet,sz3,1E-5,10,0.35924114182504086,person,0.3821660501136272,0,50
693,unet,sz3,1E-5,10,0.35924114182504086,rider,0.013200024164803963,0,50
694,unet,sz3,1E-5,10,0.35924114182504086,car,0.752775204515889,0,50
695,unet,sz3,1E-5,10,0.35924114182504086,truck,0.18222718236668642,0,50
696,unet,sz3,1E-5,10,0.35924114182504086,bus,0.2973877889499326,0,50
697,unet,sz3,1E-5,10,0.35924114182504086,train,0.18408708735286308,0,50
698,unet,sz3,1E-5,10,0.35924114182504086,motorcycle,0.04560650980886898,0,50
699,unet,sz3,1E-5,10,0.35924114182504086,bicycle,0.31554848611125225,0,50
700,unet,sz3,1E-4,10,0.37662533600720055,unlabeled,0.44126236059209184,0,50
701,unet,sz3,1E-4,10,0.37662533600720055,road,0.8733384473270319,0,50
702,unet,sz3,1E-4,10,0.37662533600720055,sidewalk,0.5295523397746993,0,50
703,unet,sz3,1E-4,10,0.37662533600720055,building,0.7476122479151438,0,50
704,unet,sz3,1E-4,10,0.37662533600720055,wall,0.1799864585967517,0,50
705,unet,sz3,1E-4,10,0.37662533600720055,fence,0.12294914760308903,0,50
706,unet,sz3,1E-4,10,0.37662533600720055,pole,0.09054647619801354,0,50
707,unet,sz3,1E-4,10,0.37662533600720055,traffic light,0.0800369401262121,0,50
708,unet,sz3,1E-4,10,0.37662533600720055,traffic sign,0.2010736858807662,0,50
709,unet,sz3,1E-4,10,0.37662533600720055,vegetation,0.7810986930972477,0,50
710,unet,sz3,1E-4,10,0.37662533600720055,terrain,0.4020164023522659,0,50
711,unet,sz3,1E-4,10,0.37662533600720055,sky,0.7867204088686979,0,50
712,unet,sz3,1E-4,10,0.37662533600720055,person,0.39321030795996964,0,50
713,unet,sz3,1E-4,10,0.37662533600720055,rider,0.04682067960076259,0,50
714,unet,sz3,1E-4,10,0.37662533600720055,car,0.7682220509287832,0,50
715,unet,sz3,1E-4,10,0.37662533600720055,truck,0.22729087801683517,0,50
716,unet,sz3,1E-4,10,0.37662533600720055,bus,0.3302973789593905,0,50
717,unet,sz3,1E-4,10,0.37662533600720055,train,0.17463449997986225,0,50
718,unet,sz3,1E-4,10,0.37662533600720055,motorcycle,0.009944341372912802,0,50
719,unet,sz3,1E-4,10,0.37662533600720055,bicycle,0.34589297499348354,0,50
720,unet,sz3,1E-3,10,0.41377354252036647,unlabeled,0.4651359166205475,0,50
721,unet,sz3,1E-3,10,0.41377354252036647,road,0.8844212470909383,0,50
722,unet,sz3,1E-3,10,0.41377354252036647,sidewalk,0.5472357764475074,0,50
723,unet,sz3,1E-3,10,0.41377354252036647,building,0.7616272855950075,0,50
724,unet,sz3,1E-3,10,0.41377354252036647,wall,0.12850550230741925,0,50
725,unet,sz3,1E-3,10,0.41377354252036647,fence,0.20294968766838964,0,50
726,unet,sz3,1E-3,10,0.41377354252036647,pole,0.14284247351424847,0,50
727,unet,sz3,1E-3,10,0.41377354252036647,traffic light,0.16792554244815977,0,50
728,unet,sz3,1E-3,10,0.41377354252036647,traffic sign,0.2824478921799091,0,50
729,unet,sz3,1E-3,10,0.41377354252036647,vegetation,0.7801022549505895,0,50
730,unet,sz3,1E-3,10,0.41377354252036647,terrain,0.3367399049159199,0,50
731,unet,sz3,1E-3,10,0.41377354252036647,sky,0.791750308574053,0,50
732,unet,sz3,1E-3,10,0.41377354252036647,person,0.41902340340035193,0,50
733,unet,sz3,1E-3,10,0.41377354252036647,rider,0.1977820468040517,0,50
734,unet,sz3,1E-3,10,0.41377354252036647,car,0.7884295770829335,0,50
735,unet,sz3,1E-3,10,0.41377354252036647,truck,0.27796539026577377,0,50
736,unet,sz3,1E-3,10,0.41377354252036647,bus,0.44376758852182957,0,50
737,unet,sz3,1E-3,10,0.41377354252036647,train,0.1428397132835138,0,50
738,unet,sz3,1E-3,10,0.41377354252036647,motorcycle,0.13721506127373168,0,50
739,unet,sz3,1E-3,10,0.41377354252036647,bicycle,0.37676427746245417,0,50
740,unet,sz3,1E-3,10,0.4446946930153528,unlabeled,0.49992204822155545,1,50
741,unet,sz3,1E-3,10,0.4446946930153528,road,0.8954267776853821,1,50
742,unet,sz3,1E-3,10,0.4446946930153528,sidewalk,0.5827318771603108,1,50
743,unet,sz3,1E-3,10,0.4446946930153528,building,0.7655370672378017,1,50
744,unet,sz3,1E-3,10,0.4446946930153528,wall,0.22003785998013903,1,50
745,unet,sz3,1E-3,10,0.4446946930153528,fence,0.2365242957009727,1,50
746,unet,sz3,1E-3,10,0.4446946930153528,pole,0.13781896340148297,1,50
747,unet,sz3,1E-3,10,0.4446946930153528,traffic light,0.18531638337380374,1,50
748,unet,sz3,1E-3,10,0.4446946930153528,traffic sign,0.3097912919820988,1,50
749,unet,sz3,1E-3,10,0.4446946930153528,vegetation,0.7761314476621672,1,50
750,unet,sz3,1E-3,10,0.4446946930153528,terrain,0.398161427339015,1,50
751,unet,sz3,1E-3,10,0.4446946930153528,sky,0.816308220081805,1,50
752,unet,sz3,1E-3,10,0.4446946930153528,person,0.4479095822089613,1,50
753,unet,sz3,1E-3,10,0.4446946930153528,rider,0.2592776570423264,1,50
754,unet,sz3,1E-3,10,0.4446946930153528,car,0.8102844352456503,1,50
755,unet,sz3,1E-3,10,0.4446946930153528,truck,0.43420238340817846,1,50
756,unet,sz3,1E-3,10,0.4446946930153528,bus,0.3708117832246458,1,50
757,unet,sz3,1E-3,10,0.4446946930153528,train,0.257023996141324,1,50
758,unet,sz3,1E-3,10,0.4446946930153528,motorcycle,0.10926773455377574,1,50
759,unet,sz3,1E-3,10,0.4446946930153528,bicycle,0.38140862865565894,1,50
760,unet,sz3,1E-2,10,0.2841157694637506,unlabeled,0.4229205751903426,0,50
761,unet,sz3,1E-2,10,0.2841157694637506,road,0.8607237098239391,0,50
762,unet,sz3,1E-2,10,0.2841157694637506,sidewalk,0.2603621843540858,0,50
763,unet,sz3,1E-2,10,0.2841157694637506,building,0.6229449604859885,0,50
764,unet,sz3,1E-2,10,0.2841157694637506,wall,0.04844552759847187,0,50
765,unet,sz3,1E-2,10,0.2841157694637506,fence,0.1018694695742589,0,50
766,unet,sz3,1E-2,10,0.2841157694637506,pole,0.041205375391742745,0,50
767,unet,sz3,1E-2,10,0.2841157694637506,traffic light,0.0708225852679851,0,50
768,unet,sz3,1E-2,10,0.2841157694637506,traffic sign,0.15738341422240978,0,50
769,unet,sz3,1E-2,10,0.2841157694637506,vegetation,0.6102127515048533,0,50
770,unet,sz3,1E-2,10,0.2841157694637506,terrain,0.1696245595287211,0,50
771,unet,sz3,1E-2,10,0.2841157694637506,sky,0.7954984442056754,0,50
772,unet,sz3,1E-2,10,0.2841157694637506,person,0.3299854412070563,0,50
773,unet,sz3,1E-2,10,0.2841157694637506,rider,0.08227919712158584,0,50
774,unet,sz3,1E-2,10,0.2841157694637506,car,0.6862417985982041,0,50
775,unet,sz3,1E-2,10,0.2841157694637506,truck,0.007702347076317422,0,50
776,unet,sz3,1E-2,10,0.2841157694637506,bus,0.2000856923884641,0,50
777,unet,sz3,1E-2,10,0.2841157694637506,train,0.05796347545031454,0,50
778,unet,sz3,1E-2,10,0.2841157694637506,motorcycle,0.03973082967320788,0,50
779,unet,sz3,1E-2,10,0.2841157694637506,bicycle,0.11631305061138691,0,50
780,unet,sz3,1E-2,10,0.30775730657689837,unlabeled,0.4700427359026859,1,50
781,unet,sz3,1E-2,10,0.30775730657689837,road,0.8683351602379487,1,50
782,unet,sz3,1E-2,10,0.30775730657689837,sidewalk,0.3394932423634801,1,50
783,unet,sz3,1E-2,10,0.30775730657689837,building,0.649501460558006,1,50
784,unet,sz3,1E-2,10,0.30775730657689837,wall,0.02927258292990458,1,50
785,unet,sz3,1E-2,10,0.30775730657689837,fence,0.09227004654137208,1,50
786,unet,sz3,1E-2,10,0.30775730657689837,pole,0.08122865813849509,1,50
787,unet,sz3,1E-2,10,0.30775730657689837,traffic light,0.1424440972788957,1,50
788,unet,sz3,1E-2,10,0.30775730657689837,traffic sign,0.09267717695594518,1,50
789,unet,sz3,1E-2,10,0.30775730657689837,vegetation,0.6672740142404544,1,50
790,unet,sz3,1E-2,10,0.30775730657689837,terrain,0.21023715293216466,1,50
791,unet,sz3,1E-2,10,0.30775730657689837,sky,0.7753783333005441,1,50
792,unet,sz3,1E-2,10,0.30775730657689837,person,0.33820505463500944,1,50
793,unet,sz3,1E-2,10,0.30775730657689837,rider,0.08006827137873046,1,50
794,unet,sz3,1E-2,10,0.30775730657689837,car,0.7479437923564423,1,50
795,unet,sz3,1E-2,10,0.30775730657689837,truck,0.22671561705732843,1,50
796,unet,sz3,1E-2,10,0.30775730657689837,bus,0.15293283951277561,1,50
797,unet,sz3,1E-2,10,0.30775730657689837,train,0.021391870106137172,1,50
798,unet,sz3,1E-2,10,0.30775730657689837,motorcycle,0.023995686168778646,1,50
799,unet,sz3,1E-2,10,0.30775730657689837,bicycle,0.14573833894286925,1,50
800,unet,sz3,1E-2,10,0.322759632888147,unlabeled,0.4197470143647572,2,50
801,unet,sz3,1E-2,10,0.322759632888147,road,0.8376433747416582,2,50
802,unet,sz3,1E-2,10,0.322759632888147,sidewalk,0.18136066217808905,2,50
803,unet,sz3,1E-2,10,0.322759632888147,building,0.6900242695804594,2,50
804,unet,sz3,1E-2,10,0.322759632888147,wall,0.06649450139956496,2,50
805,unet,sz3,1E-2,10,0.322759632888147,fence,0.10880461339465364,2,50
806,unet,sz3,1E-2,10,0.322759632888147,pole,0.06593999974884784,2,50
807,unet,sz3,1E-2,10,0.322759632888147,traffic light,0.15304741581221049,2,50
808,unet,sz3,1E-2,10,0.322759632888147,traffic sign,0.17504129198017984,2,50
809,unet,sz3,1E-2,10,0.322759632888147,vegetation,0.6344825048475509,2,50
810,unet,sz3,1E-2,10,0.322759632888147,terrain,0.20455089432998028,2,50
811,unet,sz3,1E-2,10,0.322759632888147,sky,0.8180049258566596,2,50
812,unet,sz3,1E-2,10,0.322759632888147,person,0.3248993135384565,2,50
813,unet,sz3,1E-2,10,0.322759632888147,rider,0.16441569970198466,2,50
814,unet,sz3,1E-2,10,0.322759632888147,car,0.7510824071468768,2,50
815,unet,sz3,1E-2,10,0.322759632888147,truck,0.2848046122901182,2,50
816,unet,sz3,1E-2,10,0.322759632888147,bus,0.29633090200333556,2,50
817,unet,sz3,1E-2,10,0.322759632888147,train,0.04089651748350947,2,50
818,unet,sz3,1E-2,10,0.322759632888147,motorcycle,0.024457948833370845,2,50
819,unet,sz3,1E-2,10,0.322759632888147,bicycle,0.2131637885306772,2,50
820,unet,sz3,1E-1,10,0.07497474250947665,unlabeled,0.1906674000544193,0,50
821,unet,sz3,1E-1,10,0.07497474250947665,road,0.007536193890954228,0,50
822,unet,sz3,1E-1,10,0.07497474250947665,sidewalk,0.0031703278764982977,0,50
823,unet,sz3,1E-1,10,0.07497474250947665,building,0.24766876632008777,0,50
824,unet,sz3,1E-1,10,0.07497474250947665,wall,0.0,0,50
825,unet,sz3,1E-1,10,0.07497474250947665,fence,0.002520969583380079,0,50
826,unet,sz3,1E-1,10,0.07497474250947665,pole,0.028623252340130415,0,50
827,unet,sz3,1E-1,10,0.07497474250947665,traffic light,0.014373916353025753,0,50
828,unet,sz3,1E-1,10,0.07497474250947665,traffic sign,0.012631969210126761,0,50
829,unet,sz3,1E-1,10,0.07497474250947665,vegetation,0.37567275148890605,0,50
830,unet,sz3,1E-1,10,0.07497474250947665,terrain,0.0,0,50
831,unet,sz3,1E-1,10,0.07497474250947665,sky,0.3598924362794847,0,50
832,unet,sz3,1E-1,10,0.07497474250947665,person,0.03483742080849453,0,50
833,unet,sz3,1E-1,10,0.07497474250947665,rider,0.017045706105462004,0,50
834,unet,sz3,1E-1,10,0.07497474250947665,car,0.13931409031479433,0,50
835,unet,sz3,1E-1,10,0.07497474250947665,truck,0.006274738704558306,0,50
836,unet,sz3,1E-1,10,0.07497474250947665,bus,0.0,0,50
837,unet,sz3,1E-1,10,0.07497474250947665,train,0.0359489837761679,0,50
838,unet,sz3,1E-1,10,0.07497474250947665,motorcycle,0.02285063767302965,0,50
839,unet,sz3,1E-1,10,0.07497474250947665,bicycle,0.0004652894100130281,0,50
840,unet,sz3,1E-1,10,0.07925187041308399,unlabeled,0.10922999356951801,1,50
841,unet,sz3,1E-1,10,0.07925187041308399,road,0.5671713258440855,1,50
842,unet,sz3,1E-1,10,0.07925187041308399,sidewalk,0.00017316874056848823,1,50
843,unet,sz3,1E-1,10,0.07925187041308399,building,0.3263682410781678,1,50
844,unet,sz3,1E-1,10,0.07925187041308399,wall,0.0,1,50
845,unet,sz3,1E-1,10,0.07925187041308399,fence,0.0024136394929737174,1,50
846,unet,sz3,1E-1,10,0.07925187041308399,pole,0.0039095336580158785,1,50
847,unet,sz3,1E-1,10,0.07925187041308399,traffic light,0.013003211022286592,1,50
848,unet,sz3,1E-1,10,0.07925187041308399,traffic sign,0.0001974216729512566,1,50
849,unet,sz3,1E-1,10,0.07925187041308399,vegetation,0.08019686993259564,1,50
850,unet,sz3,1E-1,10,0.07925187041308399,terrain,0.0,1,50
851,unet,sz3,1E-1,10,0.07925187041308399,sky,0.1368080144317068,1,50
852,unet,sz3,1E-1,10,0.07925187041308399,person,0.023647247269053952,1,50
853,unet,sz3,1E-1,10,0.07925187041308399,rider,0.018448015703324713,1,50
854,unet,sz3,1E-1,10,0.07925187041308399,car,0.24652653020943818,1,50
855,unet,sz3,1E-1,10,0.07925187041308399,truck,0.0,1,50
856,unet,sz3,1E-1,10,0.07925187041308399,bus,0.0,1,50
857,unet,sz3,1E-1,10,0.07925187041308399,train,0.004539771806895635,1,50
858,unet,sz3,1E-1,10,0.07925187041308399,motorcycle,0.02383364232335009,1,50
859,unet,sz3,1E-1,10,0.07925187041308399,bicycle,0.028570781506747626,1,50
860,unet,sz3,1E-1,10,0.12205975326737825,unlabeled,0.19690287027705816,2,50
861,unet,sz3,1E-1,10,0.12205975326737825,road,0.2244497071313614,2,50
862,unet,sz3,1E-1,10,0.12205975326737825,sidewalk,0.001563537370641038,2,50
863,unet,sz3,1E-1,10,0.12205975326737825,building,0.37700641088819564,2,50
864,unet,sz3,1E-1,10,0.12205975326737825,wall,0.0016066163381927392,2,50
865,unet,sz3,1E-1,10,0.12205975326737825,fence,0.018612362112134132,2,50
866,unet,sz3,1E-1,10,0.12205975326737825,pole,0.06165503535213244,2,50
867,unet,sz3,1E-1,10,0.12205975326737825,traffic light,0.017879469867466868,2,50
868,unet,sz3,1E-1,10,0.12205975326737825,traffic sign,0.0077253649482467435,2,50
869,unet,sz3,1E-1,10,0.12205975326737825,vegetation,0.48105762733891644,2,50
870,unet,sz3,1E-1,10,0.12205975326737825,terrain,0.0030535676242928267,2,50
871,unet,sz3,1E-1,10,0.12205975326737825,sky,0.5324907750278214,2,50
872,unet,sz3,1E-1,10,0.12205975326737825,person,0.023229084590274653,2,50
873,unet,sz3,1E-1,10,0.12205975326737825,rider,0.0164749957366985,2,50
874,unet,sz3,1E-1,10,0.12205975326737825,car,0.2704611463216745,2,50
875,unet,sz3,1E-1,10,0.12205975326737825,truck,0.12673699783370612,2,50
876,unet,sz3,1E-1,10,0.12205975326737825,bus,0.0,2,50
877,unet,sz3,1E-1,10,0.12205975326737825,train,0.010467858586766092,2,50
878,unet,sz3,1E-1,10,0.12205975326737825,motorcycle,0.04947799214900192,2,50
879,unet,sz3,1E-1,10,0.12205975326737825,bicycle,0.020343645852983715,2,50
